# Based on the 2017NEI port shapefile Ports_v2_040718. Shape areas assigned using the native AEA projection to get geometry area in square meters.
# Geometry vertices are extracted on the WGS84 datum.
facid,lon,lat,numvert,area
P20368F23031,-70.740949,43.078859,27,160516.5475
P20368F23031,-70.743169,43.07989,27,160516.5475
P20368F23031,-70.74655899999999,43.079763,27,160516.5475
P20368F23031,-70.747738,43.079974,27,160516.5475
P20368F23031,-70.748271,43.080911,27,160516.5475
P20368F23031,-70.746717,43.082231,27,160516.5475
P20368F23031,-70.743602,43.083779,27,160516.5475
P20368F23031,-70.743157,43.083394,27,160516.5475
P20368F23031,-70.745281,43.082642,27,160516.5475
P20368F23031,-70.744893,43.082190000000004,27,160516.5475
P20368F23031,-70.747336,43.081084000000004,27,160516.5475
P20368F23031,-70.747043,43.080472,27,160516.5475
P20368F23031,-70.742878,43.081497,27,160516.5475
P20368F23031,-70.74266800000001,43.080822,27,160516.5475
P20368F23031,-70.743976,43.080583000000004,27,160516.5475
P20368F23031,-70.743949,43.080439,27,160516.5475
P20368F23031,-70.741349,43.080464,27,160516.5475
P20368F23031,-70.740965,43.08021,27,160516.5475
P20368F23031,-70.741026,43.079786,27,160516.5475
P20368F23031,-70.740752,43.079336,27,160516.5475
P20368F23031,-70.738943,43.079119,27,160516.5475
P20368F23031,-70.738423,43.079889,27,160516.5475
P20368F23031,-70.737868,43.079701,27,160516.5475
P20368F23031,-70.73859499999999,43.076832,27,160516.5475
P20368F23031,-70.737184,43.075029,27,160516.5475
P20369F06023,-124.18765900000001,40.794323,9,170329.7117
P20369F06023,-124.189259,40.794257,9,170329.7117
P20369F06023,-124.187954,40.797558,9,170329.7117
P20369F06023,-124.181022,40.803196,9,170329.7117
P20369F06023,-124.17943500000001,40.802471000000004,9,170329.7117
P20369F06023,-124.18311100000001,40.800354,9,170329.7117
P20369F06023,-124.18632099999999,40.795792999999996,9,170329.7117
P20369F06023,-124.18708500000001,40.795505,9,170329.7117
P20369F06023,-124.18765900000001,40.794323,9,170329.7117
P20370F06023,-124.195077,40.787898,5,204931.2909
P20370F06023,-124.18772299999999,40.805828999999996,5,204931.2909
P20370F06023,-124.18649099999999,40.805661,5,204931.2909
P20370F06023,-124.19403600000001,40.787686,5,204931.2909
P20370F06023,-124.195077,40.787898,5,204931.2909
P20371F10003,-75.5297,39.721224,5,220057.4648
P20371F10003,-75.529399,39.722017,5,220057.4648
P20371F10003,-75.51095,39.716454999999996,5,220057.4648
P20371F10003,-75.51192900000001,39.715114,5,220057.4648
P20371F10003,-75.5297,39.721224,5,220057.4648
P20372F10003,-75.512178,39.710645,5,80519.29945
P20372F10003,-75.51036500000001,39.710307,5,80519.29945
P20372F10003,-75.512312,39.7059,5,80519.29945
P20372F10003,-75.514032,39.70637,5,80519.29945
P20372F10003,-75.512178,39.710645,5,80519.29945
P20373F55139,-88.534713,44.005383,7,35206.34493
P20373F55139,-88.534085,44.006495,7,35206.34493
P20373F55139,-88.534752,44.006747999999995,7,35206.34493
P20373F55139,-88.534285,44.007748,7,35206.34493
P20373F55139,-88.532433,44.007334,7,35206.34493
P20373F55139,-88.533313,44.005018,7,35206.34493
P20373F55139,-88.534713,44.005383,7,35206.34493
P20374F25019,-70.096531,41.287003000000006,14,162407.769
P20374F25019,-70.096113,41.287199,14,162407.769
P20374F25019,-70.091827,41.285416,14,162407.769
P20374F25019,-70.092034,41.281914,14,162407.769
P20374F25019,-70.094525,41.281328,14,162407.769
P20374F25019,-70.095392,41.284875,14,162407.769
P20374F25019,-70.097342,41.28443,14,162407.769
P20374F25019,-70.09742299999999,41.284894,14,162407.769
P20374F25019,-70.096313,41.285302,14,162407.769
P20374F25019,-70.09519,41.285857,14,162407.769
P20374F25019,-70.095301,41.286315,14,162407.769
P20374F25019,-70.09725999999999,41.285946,14,162407.769
P20374F25019,-70.097443,41.286781,14,162407.769
P20374F25019,-70.096531,41.287003000000006,14,162407.769
P20375F15001,-155.056414,19.728555,21,83190.03164
P20375F15001,-155.056176,19.729101,21,83190.03164
P20375F15001,-155.057207,19.73118,21,83190.03164
P20375F15001,-155.054724,19.730687,21,83190.03164
P20375F15001,-155.054708,19.733849,21,83190.03164
P20375F15001,-155.05443,19.734035000000002,21,83190.03164
P20375F15001,-155.0531,19.733401999999998,21,83190.03164
P20375F15001,-155.051758,19.732357999999998,21,83190.03164
P20375F15001,-155.051861,19.731271,21,83190.03164
P20375F15001,-155.053372,19.731263000000002,21,83190.03164
P20375F15001,-155.053358,19.733014,21,83190.03164
P20375F15001,-155.05413000000001,19.733373999999998,21,83190.03164
P20375F15001,-155.054138,19.733567999999998,21,83190.03164
P20375F15001,-155.054311,19.733632,21,83190.03164
P20375F15001,-155.05428700000002,19.730178,21,83190.03164
P20375F15001,-155.05453500000002,19.730179999999997,21,83190.03164
P20375F15001,-155.054613,19.729964000000002,21,83190.03164
P20375F15001,-155.056088,19.730498,21,83190.03164
P20375F15001,-155.056614,19.730514000000003,21,83190.03164
P20375F15001,-155.05531100000002,19.729263,21,83190.03164
P20375F15001,-155.056414,19.728555,21,83190.03164
P20376F51700,-76.606594,37.166404,16,90199.02991
P20376F51700,-76.610259,37.165659999999995,16,90199.02991
P20376F51700,-76.61077399999999,37.166681,16,90199.02991
P20376F51700,-76.60551,37.168555,16,90199.02991
P20376F51700,-76.60481899999999,37.170287,16,90199.02991
P20376F51700,-76.602938,37.172583,16,90199.02991
P20376F51700,-76.602106,37.17224,16,90199.02991
P20376F51700,-76.604357,37.170138,16,90199.02991
P20376F51700,-76.603951,37.169794,16,90199.02991
P20376F51700,-76.604021,37.169688,16,90199.02991
P20376F51700,-76.604262,37.169727,16,90199.02991
P20376F51700,-76.604381,37.169513,16,90199.02991
P20376F51700,-76.60467,37.169589,16,90199.02991
P20376F51700,-76.60521899999999,37.168083,16,90199.02991
P20376F51700,-76.607037,37.167561,16,90199.02991
P20376F51700,-76.606594,37.166404,16,90199.02991
P20377F06081,-122.21684599999999,37.505182,5,12565.23416
P20377F06081,-122.21879399999999,37.504861,5,12565.23416
P20377F06081,-122.219128,37.505499,5,12565.23416
P20377F06081,-122.21708000000001,37.505741,5,12565.23416
P20377F06081,-122.21684599999999,37.505182,5,12565.23416
P20378F02110,-134.38533999999999,58.275363,5,28477.17421
P20378F02110,-134.386401,58.274505000000005,5,28477.17421
P20378F02110,-134.389859,58.275603000000004,5,28477.17421
P20378F02110,-134.388518,58.276557999999994,5,28477.17421
P20378F02110,-134.38533999999999,58.275363,5,28477.17421
P20379F02110,-134.436095,58.300132,8,8512.847115999999
P20379F02110,-134.435853,58.30034499999999,8,8512.847115999999
P20379F02110,-134.434074,58.299563,8,8512.847115999999
P20379F02110,-134.433347,58.29904200000001,8,8512.847115999999
P20379F02110,-134.43396299999998,58.298625,8,8512.847115999999
P20379F02110,-134.434876,58.298984,8,8512.847115999999
P20379F02110,-134.434425,58.29939,8,8512.847115999999
P20379F02110,-134.436095,58.300132,8,8512.847115999999
P20380F02020,-149.902897,61.227585999999995,9,466436.414
P20380F02020,-149.904166,61.227706999999995,9,466436.414
P20380F02020,-149.883308,61.25183199999999,9,466436.414
P20380F02020,-149.88200600000002,61.251794,9,466436.414
P20380F02020,-149.886346,61.246005000000004,9,466436.414
P20380F02020,-149.885128,61.244115,9,466436.414
P20380F02020,-149.89151299999997,61.236725,9,466436.414
P20380F02020,-149.897788,61.232018000000004,9,466436.414
P20380F02020,-149.902897,61.227585999999995,9,466436.414
P20381F25007,-70.553986,41.459571999999994,6,32721.758910000004
P20381F25007,-70.55313199999999,41.459227,6,32721.758910000004
P20381F25007,-70.553462,41.458081,6,32721.758910000004
P20381F25007,-70.555481,41.457522,6,32721.758910000004
P20381F25007,-70.556202,41.458303,6,32721.758910000004
P20381F25007,-70.553986,41.459571999999994,6,32721.758910000004
P20382F48245,-93.860949,29.715096999999997,12,76636.18267000001
P20382F48245,-93.86131999999999,29.715057,12,76636.18267000001
P20382F48245,-93.862189,29.7168,12,76636.18267000001
P20382F48245,-93.86374,29.719371999999996,12,76636.18267000001
P20382F48245,-93.862945,29.719921000000003,12,76636.18267000001
P20382F48245,-93.859195,29.713558000000003,12,76636.18267000001
P20382F48245,-93.859655,29.713424,12,76636.18267000001
P20382F48245,-93.860268,29.713962,12,76636.18267000001
P20382F48245,-93.861254,29.713359999999998,12,76636.18267000001
P20382F48245,-93.86161,29.713869,12,76636.18267000001
P20382F48245,-93.860539,29.714445,12,76636.18267000001
P20382F48245,-93.860949,29.715096999999997,12,76636.18267000001
P20383F48245,-93.87013,29.726332,16,98738.90347
P20383F48245,-93.86958,29.726632000000002,16,98738.90347
P20383F48245,-93.86312,29.721037,16,98738.90347
P20383F48245,-93.863699,29.720738,16,98738.90347
P20383F48245,-93.865957,29.719540999999996,16,98738.90347
P20383F48245,-93.86631700000001,29.719905999999998,16,98738.90347
P20383F48245,-93.86425899999999,29.721107,16,98738.90347
P20383F48245,-93.864703,29.721546000000004,16,98738.90347
P20383F48245,-93.866297,29.720646000000002,16,98738.90347
P20383F48245,-93.86663,29.720963,16,98738.90347
P20383F48245,-93.86491600000001,29.722075,16,98738.90347
P20383F48245,-93.865915,29.723074,16,98738.90347
P20383F48245,-93.86870400000001,29.723271999999998,16,98738.90347
P20383F48245,-93.868713,29.723988000000002,16,98738.90347
P20383F48245,-93.86803,29.723903000000004,16,98738.90347
P20383F48245,-93.87013,29.726332,16,98738.90347
P20384F26163,-83.155526,42.297151,5,61649.89638
P20384F26163,-83.160627,42.304285,5,61649.89638
P20384F26163,-83.159852,42.304533,5,61649.89638
P20384F26163,-83.15528,42.298269,5,61649.89638
P20384F26163,-83.155526,42.297151,5,61649.89638
P20385F12045,-85.312887,29.832464,14,18135.3929
P20385F12045,-85.310726,29.833309000000003,14,18135.3929
P20385F12045,-85.310784,29.833727000000003,14,18135.3929
P20385F12045,-85.31112900000001,29.834281,14,18135.3929
P20385F12045,-85.310659,29.83445,14,18135.3929
P20385F12045,-85.310337,29.833987,14,18135.3929
P20385F12045,-85.31050400000001,29.833886,14,18135.3929
P20385F12045,-85.31039200000001,29.833678999999997,14,18135.3929
P20385F12045,-85.309455,29.83442,14,18135.3929
P20385F12045,-85.308554,29.835233000000002,14,18135.3929
P20385F12045,-85.30837199999999,29.834862,14,18135.3929
P20385F12045,-85.310358,29.833342,14,18135.3929
P20385F12045,-85.312636,29.832331,14,18135.3929
P20385F12045,-85.312887,29.832464,14,18135.3929
P20386F25001,-70.674295,41.5266,45,99053.39692
P20386F25001,-70.67414000000001,41.526256,45,99053.39692
P20386F25001,-70.67483299999999,41.526061,45,99053.39692
P20386F25001,-70.674625,41.525363,45,99053.39692
P20386F25001,-70.67408,41.524931,45,99053.39692
P20386F25001,-70.673468,41.525228000000006,45,99053.39692
P20386F25001,-70.671672,41.52468,45,99053.39692
P20386F25001,-70.672459,41.523476,45,99053.39692
P20386F25001,-70.67209,41.523389,45,99053.39692
P20386F25001,-70.670324,41.524196999999994,45,99053.39692
P20386F25001,-70.670284,41.524684,45,99053.39692
P20386F25001,-70.671074,41.525203000000005,45,99053.39692
P20386F25001,-70.671772,41.525690999999995,45,99053.39692
P20386F25001,-70.671931,41.526467,45,99053.39692
P20386F25001,-70.67130999999999,41.526874,45,99053.39692
P20386F25001,-70.671162,41.527327,45,99053.39692
P20386F25001,-70.67052,41.527309,45,99053.39692
P20386F25001,-70.669752,41.526906,45,99053.39692
P20386F25001,-70.66889300000001,41.526733,45,99053.39692
P20386F25001,-70.669178,41.526158,45,99053.39692
P20386F25001,-70.66861899999999,41.525760999999996,45,99053.39692
P20386F25001,-70.669788,41.524869,45,99053.39692
P20386F25001,-70.670115,41.524365,45,99053.39692
P20386F25001,-70.670199,41.524073,45,99053.39692
P20386F25001,-70.671214,41.523472,45,99053.39692
P20386F25001,-70.671082,41.523408,45,99053.39692
P20386F25001,-70.670372,41.523686,45,99053.39692
P20386F25001,-70.670132,41.523154999999996,45,99053.39692
P20386F25001,-70.671061,41.523070000000004,45,99053.39692
P20386F25001,-70.671099,41.522631,45,99053.39692
P20386F25001,-70.670231,41.522644,45,99053.39692
P20386F25001,-70.670234,41.522121999999996,45,99053.39692
P20386F25001,-70.671435,41.522018,45,99053.39692
P20386F25001,-70.671448,41.523371000000004,45,99053.39692
P20386F25001,-70.672035,41.523092999999996,45,99053.39692
P20386F25001,-70.672822,41.523401,45,99053.39692
P20386F25001,-70.6724,41.524096,45,99053.39692
P20386F25001,-70.673411,41.524374,45,99053.39692
P20386F25001,-70.673302,41.524772999999996,45,99053.39692
P20386F25001,-70.67353299999999,41.524894,45,99053.39692
P20386F25001,-70.67473199999999,41.524319,45,99053.39692
P20386F25001,-70.67556400000001,41.524995000000004,45,99053.39692
P20386F25001,-70.674752,41.525438,45,99053.39692
P20386F25001,-70.67518100000001,41.52659,45,99053.39692
P20386F25001,-70.674295,41.5266,45,99053.39692
P20387F26163,-83.119489,42.256958000000004,15,181138.0237
P20387F26163,-83.125197,42.259908,15,181138.0237
P20387F26163,-83.125987,42.2606,15,181138.0237
P20387F26163,-83.125618,42.261394,15,181138.0237
P20387F26163,-83.11904100000001,42.257888,15,181138.0237
P20387F26163,-83.11790400000001,42.259399,15,181138.0237
P20387F26163,-83.12049,42.260667,15,181138.0237
P20387F26163,-83.120222,42.260965,15,181138.0237
P20387F26163,-83.11731800000001,42.25999,15,181138.0237
P20387F26163,-83.115927,42.259708,15,181138.0237
P20387F26163,-83.120162,42.254678999999996,15,181138.0237
P20387F26163,-83.124718,42.257442,15,181138.0237
P20387F26163,-83.12442800000001,42.257847,15,181138.0237
P20387F26163,-83.120285,42.255846999999996,15,181138.0237
P20387F26163,-83.119489,42.256958000000004,15,181138.0237
P20388F26163,-83.11013,42.275913,5,39591.9059
P20388F26163,-83.110427,42.275221,5,39591.9059
P20388F26163,-83.115831,42.277888,5,39591.9059
P20388F26163,-83.115259,42.278408,5,39591.9059
P20388F26163,-83.11013,42.275913,5,39591.9059
P20389F26163,-83.125793,42.280792,5,77268.92599
P20389F26163,-83.126003,42.279765999999995,5,77268.92599
P20389F26163,-83.13524,42.282416,5,77268.92599
P20389F26163,-83.135248,42.283139,5,77268.92599
P20389F26163,-83.125793,42.280792,5,77268.92599
P20390F26163,-83.107907,42.278551,5,130296.89
P20390F26163,-83.103967,42.286339,5,130296.89
P20390F26163,-83.10216700000001,42.285968,5,130296.89
P20390F26163,-83.10647,42.278158000000005,5,130296.89
P20390F26163,-83.107907,42.278551,5,130296.89
P20391F39061,-84.525337,39.092953,7,81462.37741
P20391F39061,-84.525775,39.092634000000004,7,81462.37741
P20391F39061,-84.539406,39.098819,7,81462.37741
P20391F39061,-84.539233,39.0991,7,81462.37741
P20391F39061,-84.536419,39.098290999999996,7,81462.37741
P20391F39061,-84.530004,39.095096000000005,7,81462.37741
P20391F39061,-84.525337,39.092953,7,81462.37741
P20392F15007,-159.352849,21.953062,23,48327.78657
P20392F15007,-159.353249,21.953001,23,48327.78657
P20392F15007,-159.35391,21.954722,23,48327.78657
P20392F15007,-159.35843300000002,21.953595,23,48327.78657
P20392F15007,-159.357777,21.951448000000003,23,48327.78657
P20392F15007,-159.357459,21.950342000000003,23,48327.78657
P20392F15007,-159.357522,21.949463,23,48327.78657
P20392F15007,-159.357881,21.949459,23,48327.78657
P20392F15007,-159.357731,21.950331,23,48327.78657
P20392F15007,-159.358011,21.950758999999998,23,48327.78657
P20392F15007,-159.357822,21.950831,23,48327.78657
P20392F15007,-159.35792800000002,21.951171,23,48327.78657
P20392F15007,-159.358157,21.951142,23,48327.78657
P20392F15007,-159.358645,21.952835999999998,23,48327.78657
P20392F15007,-159.35887,21.952773,23,48327.78657
P20392F15007,-159.359252,21.953060999999998,23,48327.78657
P20392F15007,-159.358652,21.953896,23,48327.78657
P20392F15007,-159.357074,21.954347,23,48327.78657
P20392F15007,-159.356985,21.954204999999998,23,48327.78657
P20392F15007,-159.353798,21.955044,23,48327.78657
P20392F15007,-159.353727,21.954876000000002,23,48327.78657
P20392F15007,-159.353524,21.954859,23,48327.78657
P20392F15007,-159.352849,21.953062,23,48327.78657
P20393F53027,-124.101428,46.905704,11,283464.9927
P20393F53027,-124.10309699999999,46.90437,11,283464.9927
P20393F53027,-124.10351999999999,46.904481,11,283464.9927
P20393F53027,-124.10468300000001,46.903983000000004,11,283464.9927
P20393F53027,-124.11628999999999,46.911287,11,283464.9927
P20393F53027,-124.11569399999999,46.911569,11,283464.9927
P20393F53027,-124.11014899999999,46.911446000000005,11,283464.9927
P20393F53027,-124.10871000000002,46.909962,11,283464.9927
P20393F53027,-124.10776100000001,46.908475,11,283464.9927
P20393F53027,-124.103502,46.90587,11,283464.9927
P20393F53027,-124.101428,46.905704,11,283464.9927
P20394F53027,-123.91381499999999,46.971885,7,67551.78405
P20394F53027,-123.911803,46.971891,7,67551.78405
P20394F53027,-123.912012,46.970863,7,67551.78405
P20394F53027,-123.909901,46.970893,7,67551.78405
P20394F53027,-123.910004,46.969097999999995,7,67551.78405
P20394F53027,-123.914102,46.969732,7,67551.78405
P20394F53027,-123.91381499999999,46.971885,7,67551.78405
P20395F53027,-123.858604,46.966618,5,76980.17134
P20395F53027,-123.850651,46.963229,5,76980.17134
P20395F53027,-123.851545,46.962444,5,76980.17134
P20395F53027,-123.85959799999999,46.965939,5,76980.17134
P20395F53027,-123.858604,46.966618,5,76980.17134
P20396F53027,-123.84275,46.960844,5,42723.01838
P20396F53027,-123.836367,46.960654999999996,5,42723.01838
P20396F53027,-123.83656200000001,46.959949,5,42723.01838
P20396F53027,-123.842964,46.959976,5,42723.01838
P20396F53027,-123.84275,46.960844,5,42723.01838
P20397F53027,-123.82609199999999,46.964196,5,11750.83706
P20397F53027,-123.824597,46.965031,5,11750.83706
P20397F53027,-123.823926,46.964432,5,11750.83706
P20397F53027,-123.82555,46.963644,5,11750.83706
P20397F53027,-123.82609199999999,46.964196,5,11750.83706
P20398F10005,-75.117827,38.782378,8,88724.0825
P20398F10005,-75.120014,38.7824,8,88724.0825
P20398F10005,-75.120717,38.782728999999996,8,88724.0825
P20398F10005,-75.119558,38.78483,8,88724.0825
P20398F10005,-75.115252,38.783685,8,88724.0825
P20398F10005,-75.115224,38.782928999999996,8,88724.0825
P20398F10005,-75.115216,38.7827,8,88724.0825
P20398F10005,-75.117827,38.782378,8,88724.0825
P20399F47037,-86.78381,36.189253,6,17159.43558
P20399F47037,-86.783324,36.189239,6,17159.43558
P20399F47037,-86.78307,36.186793,6,17159.43558
P20399F47037,-86.78380600000001,36.186757,6,17159.43558
P20399F47037,-86.783969,36.188053000000004,6,17159.43558
P20399F47037,-86.78381,36.189253,6,17159.43558
P20400F47037,-86.782453,36.180890999999995,6,34646.184960000006
P20400F47037,-86.781913,36.180825,6,34646.184960000006
P20400F47037,-86.781024,36.176278,6,34646.184960000006
P20400F47037,-86.781501,36.176128000000006,6,34646.184960000006
P20400F47037,-86.782428,36.178556,6,34646.184960000006
